City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Victoria,HK,22.2855,114.1577,89.26,80,0,4.0,clear sky
465,Tabuk,PH,17.4189,121.4443,81.97,79,100,2.04,overcast clouds
466,Vryburg,ZA,-26.9566,24.7284,59.02,49,100,13.96,overcast clouds
467,Leh,IN,34.1667,77.5833,57.2,75,100,4.14,overcast clouds
468,Kolda,SN,12.8833,-14.95,80.91,83,40,6.91,scattered clouds
469,Umm Kaddadah,SD,13.6017,26.6876,77.27,68,98,10.45,light rain
470,Yichun,CN,47.7,128.9,83.84,52,98,5.44,overcast clouds
471,Kollo,NE,13.3043,2.339,84.63,67,100,13.15,overcast clouds
472,Pochutla,MX,15.7432,-96.4661,82.22,87,66,0.4,broken clouds
473,Sawtell,AU,-30.3833,153.1,64.42,42,0,9.22,clear sky
474,Shingu,JP,33.7333,135.9833,83.7,76,46,6.22,scattered clouds
475,Bayan,CN,46.0833,127.4,80.4,65,100,4.61,overcast clouds
476,Outram,MY,1.2829,103.8379,84.18,80,75,9.22,broken clouds
477,Lyuban,BY,52.7985,28.0048,53.56,93,97,5.61,overcast clouds
478,Dolores,AR,-36.3132,-57.6792,55.22,96,100,9.37,overcast clouds
479,Salou,ES,41.0766,1.1416,83.95,73,75,3.44,broken clouds
480,Kharan,PK,28.5833,65.4167,83.5,66,100,6.22,overcast clouds
481,Jiuquan,CN,39.7432,98.5174,82.36,13,100,5.64,overcast clouds
482,Tazovskiy,RU,67.4667,78.7,47.66,84,100,10.11,overcast clouds
483,Sandpoint,US,48.2766,-116.5533,98.85,35,0,3.44,clear sky
484,Hasaki,JP,35.7333,140.8333,86.4,81,66,15.01,broken clouds
485,Asfi,MA,32.2994,-9.2372,69.13,82,2,14.58,clear sky
486,Fetsund,NO,59.929,11.1625,54.19,66,60,4.54,broken clouds
487,Waddan,LY,29.1614,16.139,79.11,40,0,6.13,clear sky
488,Kilembe,UG,0.2,30.0,64.71,72,100,1.83,light rain
489,Hofn,IS,64.2539,-15.2082,53.71,98,100,25.34,light rain
490,Isangel,VU,-19.55,169.2667,75.31,94,100,2.3,overcast clouds
491,Gboko,NG,7.3179,8.9951,70.86,98,100,6.06,moderate rain
492,Ciudad Del Maiz,MX,22.4,-99.6,70.52,75,80,8.95,broken clouds
493,Kieta,PG,-6.2167,155.6333,85.53,65,18,9.04,few clouds
494,Pimentel,PE,-6.8367,-79.9342,63.05,85,49,17.16,scattered clouds
495,Stephenville,US,32.2207,-98.2023,99.39,26,10,4.0,clear sky
496,Kismayo,SO,-0.3582,42.5454,75.18,75,100,14.72,overcast clouds
497,Faya,SA,18.3851,42.4509,66.72,66,100,5.88,overcast clouds
498,Guirang,PH,11.35,125.1167,84.83,74,100,2.86,overcast clouds
499,Thinadhoo,MV,0.5333,72.9333,83.12,72,97,14.41,overcast clouds
500,Sarangani,PH,5.4033,125.4636,82.53,76,67,5.1,broken clouds
501,Lethem,GY,3.3803,-59.7968,73.65,94,100,4.81,overcast clouds
502,Algeciras,ES,36.1333,-5.4505,73.08,60,0,13.8,clear sky
503,Kemin,KG,42.7846,75.6892,73.65,40,16,1.61,few clouds
504,Chake Chake,TZ,-5.2459,39.7666,71.64,87,48,8.14,scattered clouds
505,Lazaro Cardenas,MX,17.9583,-102.2,81.75,75,100,3.02,overcast clouds
506,Vila Do Maio,CV,15.1333,-23.2167,79.74,82,85,1.77,overcast clouds
507,Svetlyy,RU,54.675,20.1347,59.05,82,84,13.82,broken clouds
508,Dyshne-Vedeno,RU,42.9643,46.1158,62.49,82,100,1.81,overcast clouds
509,Khani,GE,41.9563,42.9566,53.17,91,5,4.25,clear sky
510,Tautira,PF,-17.7333,-149.15,76.84,79,48,26.73,light rain
511,Bichura,RU,50.5881,107.6022,62.28,67,89,3.49,overcast clouds
512,Raigarh,IN,21.9,83.4,79.75,82,98,1.48,overcast clouds
513,Changji,CN,44.0167,87.3167,83.19,28,0,4.47,clear sky
514,Manggar,ID,-2.8833,108.2667,79.59,84,100,13.58,moderate rain
515,Sabana Grande De Boya,DO,18.945,-69.7933,70.65,92,0,3.38,clear sky
516,Yulara,AU,-25.2406,130.9889,53.46,29,10,12.62,clear sky
517,Sungairaya,ID,0.7,108.9,78.13,87,100,9.6,overcast clouds
518,Tortoli,IT,39.9256,9.6572,78.62,83,40,9.22,scattered clouds
519,Najran,SA,17.4924,44.1277,81.25,49,98,4.97,overcast clouds
520,Payson,US,40.0444,-111.7321,96.46,24,75,10.36,broken clouds
521,Talsi,LV,57.2456,22.5814,54.16,86,100,5.39,overcast clouds
522,Mashhad,IR,36.297,59.6062,77.14,50,0,0.0,clear sky
523,Takaoka,JP,36.75,137.0167,89.65,74,40,2.3,scattered clouds
524,Bandarbeyla,SO,9.4942,50.8122,76.73,72,99,26.71,overcast clouds
525,Fallon,US,39.4735,-118.7774,103.87,5,75,8.05,broken clouds
526,Henties Bay,NA,-22.116,14.2845,53.58,81,2,4.43,clear sky
527,Naantali,FI,60.4674,22.0243,60.12,88,75,4.61,broken clouds
528,Fairbanks,US,64.8378,-147.7164,61.02,63,40,16.11,scattered clouds
529,Nakusp,CA,50.2499,-117.8023,95.47,29,5,1.14,clear sky
530,Muravlenko,RU,63.7898,74.523,54.7,65,11,7.34,few clouds
531,Peniche,PT,39.3558,-9.3811,65.28,89,0,14.45,clear sky
532,Russell,US,32.3502,-85.1999,89.2,62,0,4.61,clear sky
533,Tevaitoa,PF,-16.7833,-151.5,78.69,75,14,25.64,light rain
534,Serebryansk,KZ,49.6925,83.2892,68.79,55,5,4.23,clear sky
535,Ko Samui,TH,9.5357,99.9357,80.51,89,20,2.3,few clouds
536,Buraydah,SA,26.326,43.975,91.85,12,100,7.4,overcast clouds
537,Meulaboh,ID,4.1363,96.1285,76.59,86,100,2.84,moderate rain
538,Iquitos,PE,-3.7481,-73.2472,75.24,94,40,1.14,scattered clouds
539,Ranau,MY,5.9538,116.6641,80.24,71,82,1.1,broken clouds
540,Abu Dhabi,AE,24.4667,54.3667,91.42,56,99,10.36,overcast clouds
541,Dudinka,RU,69.4058,86.1778,54.63,68,100,10.42,overcast clouds
542,Plettenberg Bay,ZA,-34.0527,23.3716,55.44,76,0,5.14,clear sky
543,Humboldt,US,40.6665,-123.9178,62.13,47,2,5.44,clear sky
544,Ust-Koksa,RU,50.2696,85.6108,59.32,70,0,1.32,clear sky
545,Perigueux,FR,45.1833,0.7167,62.01,74,0,2.51,clear sky
546,Bogo,PH,11.0517,124.0055,84.87,70,100,6.89,overcast clouds
547,Puri,IN,19.8,85.85,79.32,74,99,8.39,overcast clouds
548,Olinda,BR,-8.0089,-34.8553,73.13,88,40,5.75,scattered clouds
549,Tonantins,BR,-2.8731,-67.8022,74.39,90,77,2.01,broken clouds
550,Okhotsk,RU,59.3833,143.3,64.15,79,25,2.06,scattered clouds
551,Domoni,KM,-12.2569,44.5319,73.2,76,0,8.16,clear sky
552,Pangoa,PE,-12.1167,-73.0,71.87,76,94,2.24,overcast clouds
553,Sao Lourenco Do Sul,BR,-31.3653,-51.9783,62.26,94,100,6.13,overcast clouds
554,Ambatondrazaka,MG,-17.8333,48.4167,54.03,92,14,3.09,few clouds
555,Kankon,IN,15.0167,74.0167,76.8,88,78,7.65,broken clouds
556,Port Hedland,AU,-20.3167,118.5667,68.05,37,0,9.22,clear sky
557,Brae,GB,60.3964,-1.353,52.0,80,61,6.31,broken clouds
558,Verin,ES,41.9415,-7.4381,63.55,69,11,4.83,few clouds
559,Gat,IL,31.61,34.7642,78.4,68,0,2.98,clear sky
560,Talara,PE,-4.5772,-81.2719,68.76,73,75,20.71,broken clouds
561,Cidreira,BR,-30.1811,-50.2056,60.73,86,100,6.89,overcast clouds
562,Caravelas,BR,-17.7125,-39.2481,68.79,83,4,2.84,clear sky
563,Phan Thiet,VN,10.9333,108.1,83.37,70,18,4.21,few clouds
564,Kanye,BW,-24.9667,25.3327,52.39,58,0,6.38,clear sky
565,Mazamari,PE,-11.3258,-74.5308,72.12,79,35,2.19,scattered clouds
566,Sorong,ID,-0.8833,131.25,81.1,80,13,2.57,few clouds
567,Macapa,BR,0.0389,-51.0664,82.38,78,40,5.75,scattered clouds
568,Drayton Valley,CA,53.2168,-114.9854,74.68,75,0,7.38,clear sky
569,Kolyubakino,RU,55.668,36.5323,68.29,96,24,4.43,few clouds
570,Itarema,BR,-2.9248,-39.9167,79.05,77,100,14.61,overcast clouds
571,Flinders,AU,-34.5833,150.8552,64.38,59,10,8.01,clear sky
572,Nelson Bay,AU,-32.7167,152.15,60.01,64,0,13.0,clear sky
573,Yuci,CN,37.6803,112.7319,65.95,88,8,2.24,mist
574,Patea,NZ,-39.7583,174.4833,56.7,89,83,15.82,light rain
575,Krasnyy Chikoy,RU,50.3643,108.7512,59.61,81,100,2.91,overcast clouds
576,Aleppo,SY,36.25,37.5,78.21,40,0,10.11,clear sky
577,Bosaso,SO,11.2842,49.1816,90.57,36,25,22.84,scattered clouds
578,Luang Prabang,LA,19.8856,102.1347,78.76,89,20,0.0,few clouds
579,Mollendo,PE,-17.0231,-72.0147,59.31,84,70,7.4,broken clouds
580,Burnie,AU,-41.0667,145.9167,50.94,62,100,8.66,overcast clouds
581,Punta Alta,AR,-38.8759,-62.0736,48.87,85,100,14.34,overcast clouds
582,Sulphur Springs,US,33.1385,-95.6011,98.74,26,0,8.05,clear sky
583,Nome,US,64.5011,-165.4064,56.16,82,75,8.05,broken clouds
584,Wanning,CN,18.8003,110.3967,84.18,72,94,2.08,overcast clouds
585,Hegang,CN,47.4,130.3667,79.3,75,100,3.91,overcast clouds
586,Rorvik,NO,64.8621,11.2373,52.61,78,100,8.28,overcast clouds
587,Havre-Saint-Pierre,CA,50.2334,-63.5986,55.76,94,20,5.75,few clouds
588,Andra,RU,62.5147,65.8878,56.03,63,0,3.67,clear sky
589,Minab,IR,27.1467,57.0801,84.2,82,100,6.17,light rain
590,Krasnoarmeysk,RU,51.0239,45.6969,67.89,73,26,5.28,scattered clouds
591,Senneterre,CA,48.3835,-77.2328,63.75,75,100,4.32,overcast clouds
592,Seguela,CI,7.9611,-6.6731,69.49,93,25,4.92,scattered clouds
593,Pinczow,PL,50.5205,20.5265,58.64,86,96,5.21,light rain
594,Palu,ID,-0.8917,119.8707,78.22,93,86,1.61,overcast clouds
595,Porto Empedocle,IT,37.2934,13.5264,78.31,62,0,2.91,clear sky
596,Satinka,RU,52.3792,41.6819,71.24,65,100,2.84,overcast clouds
597,Seymchan,RU,62.8833,152.4333,63.01,40,14,4.74,few clouds
598,Samarai,PG,-10.6167,150.6667,78.67,85,97,12.55,overcast clouds
599,Anau,PF,-16.5167,-151.7333,79.05,74,13,26.6,light rain
600,Mayya,RU,61.7333,130.2811,74.52,43,5,0.94,clear sky
601,Calvinia,ZA,-31.4707,19.776,49.17,53,0,7.9,clear sky
602,Fare,PF,-16.7,-151.0167,78.24,76,19,24.96,light rain
603,Guiyang,CN,26.5833,106.7167,70.29,100,100,8.95,overcast clouds
604,Luanda,AO,-8.8368,13.2343,69.01,88,100,3.83,light rain
605,Flekkefjord,NO,58.2971,6.6607,51.94,90,71,6.2,broken clouds
606,Verkhnyaya Inta,RU,65.9811,60.3094,58.84,62,100,7.85,overcast clouds
607,Talnakh,RU,69.4865,88.3972,54.21,60,78,9.13,broken clouds
608,Posse,BR,-14.0931,-46.3694,64.49,47,0,6.73,clear sky
609,Bereda,ES,43.2686,-7.5406,57.58,100,20,1.12,few clouds
610,Nantucket,US,41.2835,-70.0995,75.99,78,0,8.05,clear sky
611,Kholodnyy,RU,62.7167,147.95,61.77,42,37,0.87,scattered clouds
612,Athabasca,CA,54.7169,-113.2854,80.69,50,40,4.47,scattered clouds
613,Mersing,MY,2.4312,103.8405,75.11,94,40,4.61,scattered clouds
614,Svetlogorsk,BY,52.6333,29.7333,53.74,97,82,7.25,broken clouds
615,Menongue,AO,-14.6585,17.691,50.45,41,44,5.01,scattered clouds
616,Dwarka,IN,22.2394,68.9678,81.36,80,100,9.86,overcast clouds
617,Buchanan,LR,5.8808,-10.0467,74.86,85,100,10.02,light rain
618,Claresholm,CA,50.0333,-113.5852,85.68,42,5,5.75,clear sky
619,Cascais,PT,38.6979,-9.4215,67.93,71,0,35.01,clear sky
620,Estevan,CA,49.1334,-102.9842,70.21,52,20,12.66,few clouds
621,Klyuchi,RU,52.2667,79.1667,68.41,58,97,11.34,overcast clouds
622,Teya,RU,60.3778,92.6267,63.28,70,98,1.3,overcast clouds
623,Talcahuano,CL,-36.7167,-73.1167,53.28,87,75,4.61,broken clouds
624,San Juan,AR,-31.5375,-68.5364,51.49,68,100,13.65,overcast clouds
625,Novyy Urengoy,RU,66.0833,76.6333,52.92,74,2,11.81,clear sky
626,Cervo,ES,43.6702,-7.4101,61.97,86,13,4.81,few clouds
627,Wuan,CN,31.6836,112.0044,81.59,73,100,4.85,overcast clouds
628,Pontes E Lacerda,BR,-15.2261,-59.3353,74.03,41,0,3.4,clear sky
629,Asau,RO,46.4333,26.4,63.52,85,12,3.69,few clouds
630,Sistranda,NO,63.7256,8.834,49.96,74,100,12.55,overcast clouds
631,Qena,EG,26.1615,32.7183,86.23,18,5,6.2,clear sky
632,Labuhan,ID,-6.8844,112.2051,80.38,77,100,6.71,overcast clouds
633,Stornoway,GB,58.2093,-6.3865,49.93,96,100,1.14,overcast clouds
634,Caala,AO,-12.8525,15.5606,53.92,35,83,1.83,broken clouds
635,Roswell,US,34.0232,-84.3616,88.99,68,0,5.75,clear sky
636,Gelemso,ET,8.8167,40.5167,60.96,65,75,7.27,broken clouds
637,Shu,KZ,43.5983,73.7614,80.29,28,54,7.29,broken clouds
638,Veraval,IN,20.9,70.3667,80.46,82,100,5.93,overcast clouds
639,Mount Gambier,AU,-37.8333,140.7667,52.03,70,100,5.28,overcast clouds
640,Boa Vista,BR,2.8197,-60.6733,78.78,83,75,5.75,broken clouds
641,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,76.05,40,83,6.29,broken clouds
642,Jardim,BR,-21.4803,-56.1381,72.7,39,0,2.82,clear sky
643,Illela,NG,13.7292,5.2975,81.54,69,100,11.03,light rain
644,Antofagasta,CL,-23.65,-70.4,56.48,86,100,7.65,overcast clouds
645,Margate,GB,51.3813,1.3862,64.9,77,100,4.0,overcast clouds
646,Escarcega,MX,18.6089,-90.7454,78.82,78,100,1.5,overcast clouds
647,Rio Grande,BR,-32.035,-52.0986,57.31,95,91,7.49,overcast clouds
648,Angoche,MZ,-16.2325,39.9086,69.87,76,56,9.01,light rain
649,Riyadh,SA,24.6877,46.7219,93.34,15,100,6.06,overcast clouds
650,Samagaltay,RU,50.6022,95.0047,56.91,54,100,2.84,overcast clouds
651,Rutul,RU,41.5357,47.4239,59.38,87,0,3.31,clear sky
652,Havoysund,NO,70.9963,24.6622,50.23,90,100,21.56,light rain
653,Saurimo,AO,-9.6608,20.3916,58.87,31,100,5.48,overcast clouds
654,Thayetmyo,MM,19.3167,95.1833,83.79,70,0,2.91,clear sky
655,Vitim,RU,59.4511,112.5578,73.69,81,93,1.1,overcast clouds
656,Sangmelima,CM,2.9333,11.9833,66.29,100,92,2.75,overcast clouds
657,Spanish Fork,US,40.115,-111.6549,95.83,23,75,10.36,broken clouds
658,Bassar,TG,9.25,0.7833,69.76,97,100,4.36,overcast clouds
659,Chara,RU,56.9064,118.2631,68.07,71,100,3.96,light rain
660,Panama City,PA,8.9936,-79.5197,78.75,91,40,3.44,scattered clouds
661,Tigil,RU,57.8,158.6667,55.33,94,100,5.7,overcast clouds
662,Halvad,IN,23.0167,71.1833,79.61,84,88,8.66,overcast clouds
663,Galveston,US,29.3669,-94.9669,90.05,70,0,12.66,clear sky
664,Kedrovyy,RU,56.1667,91.8167,55.87,66,61,2.44,broken clouds
665,Severnoye,RU,56.3491,78.3619,63.25,91,100,6.51,overcast clouds
666,Eirunepe,BR,-6.6603,-69.8736,78.73,58,48,2.01,scattered clouds
667,Kaoma,ZM,-14.7833,24.8,50.29,77,69,5.95,broken clouds
668,Wajir,KE,1.7471,40.0573,70.47,69,95,11.61,overcast clouds
669,Ormara,PK,25.2088,64.6357,81.75,83,100,5.73,overcast clouds
670,Hong Gai,VN,20.956,107.0946,84.11,68,48,2.51,scattered clouds
671,San Borja,BO,-14.8167,-66.85,78.82,57,51,2.21,broken clouds
672,Petrykiv,UA,49.5332,25.5809,57.11,92,1,4.7,clear sky
673,Iquique,CL,-20.2208,-70.1431,59.04,79,60,3.04,broken clouds
674,Dalby,AU,-27.1833,151.2667,56.25,49,0,2.35,clear sky
675,Silver City,US,32.7701,-108.2803,75.16,63,40,0.0,scattered clouds
676,Berdigestyakh,RU,62.0989,126.6992,80.6,46,0,4.34,clear sky
677,Kapatan,PH,5.9006,125.2375,82.13,75,100,1.14,overcast clouds
678,Kendari,ID,-3.945,122.4989,81.07,67,38,4.0,scattered clouds
679,Banjar,ID,-8.19,114.9675,81.9,70,72,2.01,broken clouds
680,Zilupe,LV,56.3862,28.1217,49.48,93,3,4.94,clear sky
681,Poum,NC,-20.2333,164.0167,73.65,67,100,14.97,overcast clouds
682,Muncar,ID,-8.4333,114.3333,77.7,77,94,6.26,overcast clouds
683,Chapais,CA,49.7834,-74.8492,67.78,92,100,3.53,overcast clouds
684,Liverpool,GB,53.4106,-2.9779,61.61,86,100,4.61,overcast clouds
685,Sept-Iles,CA,50.2001,-66.3821,73.4,66,40,11.5,scattered clouds
686,Northam,GB,51.0333,-4.2167,55.38,85,100,4.25,overcast clouds
687,Maniitsoq,GL,65.4167,-52.9,42.31,85,18,12.35,few clouds
688,Wang Saphung,TH,17.301,101.7685,78.82,94,20,0.94,few clouds
689,Noshiro,JP,40.2039,140.0242,77.83,66,8,6.53,clear sky
690,Kloulklubed,PW,7.0419,134.2556,82.9,72,100,7.25,overcast clouds
691,Kimberley,ZA,-28.7323,24.7623,51.49,71,7,10.36,clear sky
692,Cusuna,HN,15.85,-85.2333,78.42,82,1,8.59,clear sky
693,Kemijarvi,FI,66.7131,27.4306,49.6,95,62,6.33,broken clouds
694,Trat,TH,12.5,102.5,81.88,84,81,1.92,broken clouds
695,Havelock,US,34.8791,-76.9013,85.96,88,48,7.0,scattered clouds
696,San Isidro,PE,-12.1167,-77.05,60.39,82,100,12.66,overcast clouds
697,Baruun-Urt,MN,46.6806,113.2792,65.25,49,20,3.0,few clouds
698,Broken Hill,AU,-31.95,141.4333,55.76,40,0,3.47,clear sky
699,Seoul,KR,37.5683,126.9778,83.77,63,0,10.36,clear sky
